Sample ID,Bottle_ID,SiteName,map_code,Latitude,Longitude,State/Region,Sampler,Sample Date,NO3-N_µgL,NH4-N_µgL,TDN_µgL,PO4-P_µgL,SiO2_mgL,DOC_mgL,Approx. Air Temperature (°F),Water temperature (°F),,,,,,
20210503_AZ_EV_05,1624,East Verde River at Washington Park,AZ_EV01,34.420898,-111.263672,Arizona,Lucas Tans,5/3/2021,12,9,56,8,12.8,1.4,72,53,,,,,,
20210503_AB_BR_01,586,Bow River at HWY 22 Bridge,AB_BR01,51.182744,-114.486679,Alberta,Scott Pletsch,5/3/2021,,,,,,,41,45,,,,,,
20210502_NM_RG_01,1305,Jemez River at La Junta Fishing Site,NM_RG01,35.67142,-106.7425,New Mexico,Henry Fountain,5/2/2021,3,9,156,18,44.9,3.4,66,57,,,,,,
20210502_NM_RG_02,1306,Guadalupe Rio Below Gilman Tunnel,NM_RG02,35.73247,-106.75999,New Mexico,Henry Fountain,5/2/2021,2,6,254,4,9.9,8.0,68,52,,,,,,
20210502_OR_BC_01,745,Bear Creek,OR_BC01,42.2257,-122.722,Oregon,Riley Nelson/Jesse Robbins,5/2/2021,714,30,871,26,18.9,3.7,64,64,,,,,,
20190403_MA_CH_02,CH02,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,4/3/2019,934,67,1047,4,0.7,4.3,,44.8,,,,,,
20190403_MA_CH_03,CH03,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,4/3/2019,1985,17,1886,8,0.6,3.7,,46.9,,,,,,
20190403_MA_CH_04,CH04,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,4/3/2019,1185,67,1259,7,0.9,4.3,,45.3,,,,,,
20190403_MA_CH_05,CH05,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,4/3/2019,1640,33,1539,5,0.9,3.6,,46.3,,,,,,
20190403_MA_CH_06,CH06,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,4/3/2019,1291,68,1327,7,1.1,4.0,,45.9,,,,,,
20190403_MA_CH_07,CH07,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,4/3/2019,1285,40,1358,6,1.1,4.4,,45.8,,,,,,
20190403_MA_CH_08,CH08,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,4/3/2019,1473,16,1496,4,1.5,2.4,,46.1,,,,,,
20190403_MA_CH_09,CH09,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,4/3/2019,1191,40,1214,9,1.7,2.4,,47.3,,,,,,
20210501_WA_SN_01,686,Snoqualmie River Above Tolt Confluence,WA_SN01,47.6390416,-121.929753,Washington,Susan Clementson,5/1/2021,76,3,126,2,2.7,1.7,54,49,,,,,,
20210501_WA_SN_02,681,Snoqualmie River Near Fall City,WA_SN02,47.5679217,-121.8811614,Washington,Susan Clementson,5/1/2021,45,4,88,1,1.1,2.1,54,48,,,,,,
20210429_FL_ER_02,957,Estero River at Estero River Outfitters,FL_ER01,26.43495,-81.81057,Florida,Bruce Reuben,4/30/2021,328,52,674,6,19.8,7.2,87,82,,,,,,
20210427_MT_DJ_02,802,Lower Ruby Below Seyler Lane,MT_DJ02,45.50902,-112.33476,Montana,David James,4/30/2021,122,28,325,12,14.8,2.2,79,67,,,,,,
20210430_MN_MR_01,1255,Minnesota River at Lyndale Ave,MN_MR03,44.80064,-93.28892,Minnesota ,Eric Kolcinski,4/30/2021,3007,15,3056,10,2.2,5.3,64,62,,,,,,
20210430_MN_MR_02,1256,Mississippi River Below Confluence with Minnehaha,MN_MR02,44.90601,-93.19546,Minnesota ,Eric Kolcinski,4/30/2021,304,27,807,8,2.2,9.3,64,56,,,,,,
20210430_MN_MR_03,1257,Minnehaha River at Hiawatha Dam,MN_MR01,44.91541,-93.21283,Minnesota ,Eric Kolcinski,4/30/2021,12,28,390,3,0,5.3,64,62,,,,,,
20210430_AL_CB_01,445,Cahaba River at Cahaba River National Wildlife Refuge,AL_CB04,33.089068,-87.061986,Alabama,Kyle Humphrey,4/30/2021,188,17,285,3,9.9,3.6,75,69,,,,,,
20210430_UT_PR_01,1462,Provo River below Deer Creek Resevoir,UT_PR03,40.389162,-111.5444961,Utah,Kyle Toyama,4/30/2021,187,25,306,7,5.9,2.4,78,50,,,,,,
20210429_FL_ER_01,956,Caloosahatchee River at Alva Boat Ramp,FL_ER02,26.71335,-81.605988,Florida,Bruce Reuben,4/29/2021,144,14,1097,7,33.3,17.4,88,83,,,,,,
20210429_GA_CV_01,1168,Etowah River at Grizzard Park,GA_CV04,34.23218,-85.11633,Georgia,Cathryn Valencius,4/29/2021,,,,,,,75,68,,,,,,
20210429_GA_CV_02,1169,Oostanaula River at Ridge Ferry Park,GA_CV03,34.26984,-85.1724,Georgia,Cathryn Valencius,4/29/2021,,,,,,,76,68,,,,,,
20210429_CO_CP_01,1330,Cache La Poudre River at Gateway,CO_CP01,40.700091,-105.243551,Colorado,Harry Clark,4/29/2021,,,,,,,70,52,,,,,,
20210429_CO_CP_02,1331,Cache La Poudre River at Sticker Spot,CO_CP02,40.681519,-105.412185,Colorado,Harry Clark,4/29/2021,,,,,,,71,52,,,,,,
20210429_AL_CB_01,1217,Little Cahaba River at Old Iron Bridge,AL_CB01,33.43985,-86.69917,Alabama,Kyle Humphrey,4/29/2021,123,30,387,3,2.0,4.4,77,68,,,,,,
20210427_MA_AE_02,1064,Swift River at Route 9,MA_AE02,42.273982,-72.33797,Massachusetts,Adam Eaton,4/27/2021,19,6,115,1,1.0,2.0,65,49,,,,,,
20210427_MA_AE_03,1068,Millers River at Bridge Street,MA_AE01,42.597971,-72.437726,Massachusetts,Adam Eaton,4/27/2021,152,11,325,2,1.2,5.1,60,55,,,,,,
20210427_CO_PR_01,611,Roaring Creek upstream of confluence with Poudre River,CO_PR01,40.71622,-105.737354,Colorado,Danny White,4/27/2021,53,1,124,11,13.2,2.2,40,40,,,,,,
20210427_CO_PR_02,617,North Fork Poudre River at Red Feather Lakes Rd,CO_PR03,40.787442,-105.252645,Colorado,Danny White,4/27/2021,45,8,250,2,6.0,4.6,55,44,,,,,,
20210427_CO_PR_03,614,Poudre River near Old Town Fort Collins,CO_PR02,40.5881,-105.069317,Colorado,Danny White,4/27/2021,45,5,313,3,14.2,7.1,48,52,,,,,,
20210427_CO_PR_04,618,Poudre River downstream of Fort Collins,CO_PR04,40.551943,-105.01128,Colorado,Danny White,4/27/2021,594,20,756,2,3.8,4.9,50,58,,,,,,
20210427_MT_DJ_01,801,Big Hole River near Twin Bridges,MT_DJ01,45.54008,-112.3728,Montana,David James,4/27/2021,1,5,214,15,14.4,5.0,49,47,,,,,,
20210426_MO_MR_02,1404,Upper Meramec River at Grass Trail Pool,MO_MR02,37.967542,-91.527254,Missouri,Jeff Gabel,4/26/2021,273,10,334,7,2.3,1.9,76,60.5,,,,,,
20210426_MO_MR_03,1405,Upper Meramec River at Highway 8,MO_MR01,37.95119,-91.50852,Missouri,Jeff Gabel,4/26/2021,35,6,138,6,2.7,2.3,74,63,,,,,,
20210426_WA_LD_01,463,Little Deschutes at Pioneer Park,WA_LD01,46.994662,-122.887357,Washington,Jeremy Harrison,4/26/2021,633,9,649,22,21.4,1.6,51,54,,,,,,
20210426_UT_BF_01,1435,Blacksmith Fork at Big Hollow,UT_BF02,41.630338,-111.710249,Utah,Matt McCarty,4/26/2021,137,2,196,2,6.9,2.168,39,46,,,,,,
20210426_UT_BF_02,1436,Blacksmith Fork below Devils Gate Canyon,UT_BF01,41.62072,-111.66321,Utah,Matt McCarty,4/26/2021,134,8,209,2,6.7,2.399,38,45,,,,,,
20210426_AZ_SR_01,1016,Lower Salt River at Water Users Recreation Site,AR_SR02,33.55675,-111.54025,Arizona,Randy Messersmith,4/26/2021,10,72,424,10,15.0,5.2,73,58,,,,,,
20210426_AZ_SR_02,1017,Lower Salt River at Phon D Sutton,AR_SR01,33.546556,-111.66194,Arizona,Randy Messersmith,4/26/2021,7,18,365,11,12.5,5.0,73,53,,,,,,
20210425_ID_CA_01,791,Coeur d'Alene River upstream of South Fork,ID_CA02,47.57813,-116.25466,Idaho,Andrew Ransom,4/25/2021,,,,,,,51,43,,,,,,
20210425_ID_CA_02,792,Coeur d'Alene River at River Road Bridge,ID_CA01,47.65252,-116.03198,Idaho,Andrew Ransom,4/25/2021,,,,,,,48,43,,,,,,
20210425_ID_CA_03,790,South Fork Coeur d'Alene River,ID_CA03,47.55884,-116.25332,Idaho,Andrew Ransom,4/25/2021,,,,,,,51,45,,,,,,
20210425_NC_ER_01,2001,Eno River at Pleasant Green,NC_ER02,36.04465,-79.01074,North Carolina,Taylor Kennedy,4/25/2021,,,,,,,68,62,,,,,,
20210425_NC_ER_02,2002,Eno River at Old Farm Road Park,NC_ER03,36.07675,-78.89589,North Carolina,Taylor Kennedy,4/25/2021,,,,,,,68,62,,,,,,
20210425_NC_ER_03,2000,Eno River at Gold Park,NC_ER01,36.07267,-79.10815,North Carolina,Taylor Kennedy,4/25/2021,,,,,,,68,59,,,,,,
20210424_MI_KR_01,966,Kalamazoo River at Merrill Park,MI_KR01,42.285746,-85.514672,Michigan,Alex Stolberg,4/24/2021,,,,,,,50,51,,,,,,
20210424_MI_KR_02,967,North Branch Kalamazoo River at Climax Drive,MI_KR02,42.288225,-85.406163,Michigan,Alex Stolberg,4/24/2021,,,,,,,50,52,,,,,,
20210424_MI_KR_03,968,Kalamazoo River at New Richmond Bridge Park,MI_KR03,42.65119,-86.108301,Michigan,Alex Stolberg,4/24/2021,,,,,,,54,52,,,,,,
20210424_OR_SR_01,1177,Sandy River at Thousand Acres,OR_SR02,45.55562,-122.36673,Oregon,Erik Skoog,4/24/2021,16,23,111,3,13.3,1.3,51,52,,,,,,
20210424_OR_SR_02,1178,Sandy River at Oxbow Boat Launch,OR_SR01,45.49812,-122.29212,Oregon,Erik Skoog,4/24/2021,14,21,133,2,11.5,1.5,52,52,,,,,,
20210424_OR_SR_03,1176,Sandy River at Marmot Dam,OR_SR03,45.39969,-122.13324,Oregon,Erik Skoog,4/24/2021,25,10,84,4,13.6,1.3,54,50,,,,,,
20210424_CO_CR_01,1810,Roaring Fork at Veltus Park,CO_CR03,39.5441,-107.32991,Colorado,Matt Peterson,4/24/2021,11,13,114,6,6.3,1.5,66,52,,,,,,
20210424_CO_CR_02,1811,Colorado River at New Castle Boat Launch,CO_CR01,39.569359,-107.526062,Colorado,Matt Peterson,4/24/2021,26,9,129,7,7.1,2.0,66,52,,,,,,
20210424_CO_CR_03,1812,East Elk Creek at House,CO_CR02,39.633625,-107.53954,Colorado,Matt Peterson,4/24/2021,364,2,392,4,4.0,1.1,60,48,,,,,,
20210423_CO_SM_01,1557,San Miguel River at Placerville,CO_SM08,38.03106,-108.11077,Colorado,Allie Cunningham,4/23/2021,236,8,298,5,8.3,1.7,51,44.7,,,,,,
20210423_CO_SM_02,1555,San Miguel River above confluence with South Fork,CO_SM07,37.94588,-107.89388,Colorado,Allie Cunningham,4/23/2021,934,8,931,44,6.8,1.8,49,44.5,,,,,,
20210423_CO_SM_03,1558,South Fork near confluence with San Miguel River,CO_SM05,37.93851,-107.89833,Colorado,Allie Cunningham,4/23/2021,50,6,109,2,10.3,1.3,47,44.5,,,,,,
20210423_CO_SM_04,1554,Howard Fork near Ames CO,CO_SM04,37.86356,-107.87369,Colorado,Allie Cunningham,4/23/2021,44,8,101,3,16.5,1.1,46,41.1,,,,,,
20210423_CO_SM_05,1559,Lake Fork in Ames CO,CO_SM02,37.86032,-107.88562,Colorado,Allie Cunningham,4/23/2021,77,6,150,2,7.2,1.7,46,39.1,,,,,,
20210423_CO_SM_06,1556,San Miguel River in Telluride CO,CO_SM06,37.93603,-107.80668,Colorado,Allie Cunningham,4/23/2021,215,7,251,2,5.5,1.2,46,46.6,,,,,,
20210423_OH_KJ_01,1153,Three Mile Creek at Darby Creek Boat Ramp,OH_KJ01,40.037275,-83.253776,Ohio,Katie Johnstone,4/23/2021,2058,8,2154,3,0.4,3.3,59,58,,,,,,
20210423_OH_KJ_02,1154,Big Darby Creek at Prairie Oaks Metro Park,OH_KJ02,39.9880253,-83.2467016,Ohio,Katie Johnstone,4/23/2021,2065,7,2126,2,0.3,3.0,60,58,,,,,,
20210423_OH_KJ_03,1155,Big Darby Creek at Darby Creek Trail,OH_KJ03,39.8888391,-83.2162337,Ohio,Katie Johnstone,4/23/2021,2076,8,2232,2,0.1,2.9,60,58,,,,,,
20210420_PA_CC_03,771,Codorus Creek along RT 24,PA_CC04,40.01877,-76.69313,Pennsylvania,Rob Harvey ,4/23/2021,3164,144,3559,97,4.3,6.0,56,70,,,,,,
20210420_TN_RA_02,1103,Duck River at Normandy Dam,TN_RA02,35.462294,-86.246137,Tennessee,Richard Ahlquist,4/22/2021,310,15,517,4,0.6,3.7,60,58,,,,,,
20210422_MT_LC_01,1602,Bitterroot River at Florence Bridge,MT_LC02,46.63209,-114.05075,Montana,Sarah Flanary,4/22/2021,,,,,,,52,50,,,,,,
20210422_MT_LC_02,1603,Lolo Creek at Fort Fizzle,MT_LC01,46.74527,-114.17141,Montana,Sarah Flanary,4/22/2021,,,,,,,45,46,,,,,,
20210422_MT_LC_03,1604,Clark Fork above Kelly Island,MT_LC03,46.87272,-114.09681,Montana,Sarah Flanary,4/22/2021,,,,,,,44,48,,,,,,
20210420_CT_SR_01,979,Shepaug River at Valley Road,CT_SR01,41.708759,-73.294242,Connecticut ,Ethan Ram,4/20/2021,32,32,362,6,4.1,4.8,70,52,,,,,,
20210420_CT_SR_02,1870,Bantam River at Stoddard Road,CT_SR03,41.71209,-73.24579,Connecticut ,Ethan Ram,4/20/2021,9,34,291,26,2.7,4.7,70,58,,,,,,
20210420_CT_SR_03,1871,Shepaug River Below Confluence of Bantam River,CT_SR02,41.682907,-73.305955,Connecticut ,Ethan Ram,4/20/2021,16,13,220,6,3.8,4.2,70,56,,,,,,
20210420_TN_RA_01,1102,Elk River at Tims Ford Dam,TN_RA01,35.191544,-86.281091,Tennessee,Richard Ahlquist,4/20/2021,670,7,638,4,2.8,1.4,71,58,,,,,,
20210420_PA_CC_02,776,Codorus Creek at Brown Rd,PA_CC01,39.821361,-76.883527,Pennsylvania,Rob Harvey ,4/20/2021,3255,12,3441,3,2.8,2.4,75,70,,,,,,
20210420_PA_CC_01,774,East Branch at Iron Stone Hill Road,PA_CC03,39.87197,-76.679065,Pennsylvania,Rob Harvey ,4/20/2021,4668,19,4924,4,3.7,2.6,73,66,,,,,,
20210419_OH_RR_03,935,Rocky River at Mastick Woods Golf Course,OH_RR02,41.437657,-81.844883,Ohio,Eric Linnevers,4/19/2021,798,13,1060,1,1.1,6.6,61,60,,,,,,
20210419_OH_RR_04,936,Rocky River below Lakewood Waste Water Treatment,OH_RR01,41.477581,-81.829995,Ohio,Eric Linnevers,4/19/2021,1138,22,1430,1,0.2,5.7,61,58,,,,,,
20210415_WA_JE_02,1007,Cedar River at Belmondo's Reach,WA_JE02,47.4572,-122.07561,Washington,Jacob Edelman,4/19/2021,,,,,,,73,51,,,,,,
20210419_MI_HR_01,1343,Huron River at Lake Recreation Area,MI_HR04,42.504421,-83.710236,Michigan,Landon Boote,4/19/2021,153,23,417,2,3.5,4.5,62,60,,,,,,
20210419_MI_HR_02,1344,Huron River at Dexter Cider Mill,MI_HR03,42.341264,-83.879312,Michigan,Landon Boote,4/19/2021,271,20,596,2,5.0,5.6,62,58,,,,,,
20210419_MI_HR_03,1345,Huron River at Lower Huron Metropark,MI_HR01,42.190949,-83.431439,Michigan,Landon Boote,4/19/2021,741,13,1020,2,3.5,5.8,54,58,,,,,,
20210418_MS_TR_01,895,Tibbee Creek at Old Tibbee Road,MS_TR01,33.53811,-88.632528,Mississippi,Austin Cook,4/18/2021,73,18,298,10,7.4,5.3,64,,,,,,,
20210418_MS_TR_02,896,Tombigbee River at Barton Ferrie,MS_TR02,33.644667,-88.49875,Mississippi,Austin Cook,4/18/2021,131,12,313,4,6.3,4.5,66,,,,,,,
20210418_MS_TR_03,897,Buttahatchee River above confluence with Tombigbee,MS_TR03,33.664806,-88.485722,Mississippi,Austin Cook,4/18/2021,167,15,272,2,2.4,3.3,66,,,,,,,
20210417_FL_KR_04,1385,Mule Creek at Gulf Hammock,FL_KR04,29.03972,-82.452725,Florida,Kacie Ross,4/18/2021,114,11,520,43,2.3,16.4,80,69,,,,,,
20210418_PA_LM_03,1642,Laurel Run at Oaks Road,PA_LM04,40.389525,-78.745321,Pennsylvania,Logan Madison,4/18/2021,1887,10,1905,5,4.4,2.4,54,52,,,,,,
20210418_PA_LM_04,1643,North Branch of Little Conemaugh River,PA_LM02,40.39803,-78.71237,Pennsylvania,Logan Madison,4/18/2021,1052,10,1082,2,4.8,2.2,54,54,,,,,,
20210418_PA_LM_05,1644,Conemaugh River at Main Street,PA_LM03,40.384006,-78.719485,Pennsylvania,Logan Madison,4/18/2021,459,91,452,1,7.1,1.1,54,51,,,,,,
20210418_OK_SH_01,1412,Lower Illinois River at Watts Wildlife Management Unit,OK_SH01,35.5786,-95.06555,Oklahoma,Scott Hood,4/18/2021,733,9,743,1,1.9,1.7,70,52,,,,,,
20190410_MA_CH_01,CH10,Childs River - Site 1,MA_CH01,41.607222,-70.522752,Massachusetts,Woodwell,4/10/2019,681,68,788,4,1.3,2.6,,46.9,,,,,,
20190410_MA_CH_02,CH11,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,4/10/2019,1039,67,1142,6,1.5,3.2,,46.9,,,,,,
20190410_MA_CH_03,CH12,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,4/10/2019,2408,69,2405,3,1.5,1.9,,49.3,,,,,,
20190410_MA_CH_04,CH13,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,4/10/2019,1574,69,1563,5,1.7,2.5,,47.8,,,,,,
20190410_MA_CH_05,CH14,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,4/10/2019,1853,35,1854,4,1.8,2.1,,48.2,,,,,,
20190410_MA_CH_06,CH15,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,4/10/2019,1683,67,1661,4,1.8,2.2,,48.4,,,,,,
20190410_MA_CH_07,CH16,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,4/10/2019,1688,67,1679,4,0.3,2.2,,48,,,,,,
20190410_MA_CH_08,CH17,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,4/10/2019,1529,68,1593,4,0.3,2.4,,47.8,,,,,,
20210417_OH_RR_01,934,Rocky River at Big Cedar Point Picnic Area (USGS station),OH_RR03,41.40864,-81.886515,Ohio,Eric Linnevers,4/17/2021,283,25,762,1,1.3,7.0,50,58,,,,,,
20210417_OH_RR_02,933,Cuyahoga River at Rockside Road (USGS station),OH_RR04,41.3924965,-81.6288666,Ohio,Eric Linnevers,4/17/2021,1923,46,2398,2,3.7,7.2,47,52,,,,,,
20210417_FL_KR_01,1384,Lake Rousseau at Kacie's Property,FL_KR01,29.253799,-82.724812,Florida,Kacie Ross,4/17/2021,507,40,708,4,3.7,4.4,81,76,,,,,,
20210417_FL_KR_02,1387,Withlacoochee River at North Florida Avenue Boat Ramp,FL_KR02,29.034701,-82.547816,Florida,Kacie Ross,4/17/2021,1096,21,1110,11,5.6,4.0,81,74,,,,,,
20210417_FL_KR_03,1389,Withlacoochee River at Withlacoochee State Park,FL_KR03,29.046102,-82.464949,Florida,Kacie Ross,4/17/2021,239,26,573,6,4.4,7.8,81,76,,,,,,
20210417_CA_SR_01,1693,West Fork of San Gabriel River at Cogswell Dam Gauging Station,CA_SR01,34.243986,-117.957594,California,Pablo Castro,4/17/2021,1086,921,2095,6,23.4,8.1,68,61,,,,,,
20210417_CA_SR_02,1694,West Fork of San Gabriel River at West Fork Trailhead,CA_SR02,34.241444,-117.869805,California,Pablo Castro,4/17/2021,383,15,537,12,19.0,3.4,60,59,,,,,,
20210417_CA_SR_03,1695,Morris Reservoir at San Gabriel Canyon Road,CA_SR03,34.18554,-117.87028,California,Pablo Castro,4/17/2021,8,14,274,3,6.4,3.6,70,68,,,,,,
20210417_CA_TR_01,1503,Truckee River Below Lake Tahoe Dam,CA_TR01,39.16655,-120.14487,California,Envirolution Club,4/17/2021,2,11,103,2,11.8,1.1,53,50,,,,,,
20210417_CA_TR_02,1504,Truckee River at Glenshire Bridge,CA_TR02,39.35313,-120.12278,California,Envirolution Club,4/17/2021,14,2,84,2,14.1,1.3,55,51,,,,,,
20210417_CA_TR_03,1505,Truckee River at Hirschdale Bridge,CA_TR03,39.36781,-120.07566,California,Envirolution Club,4/17/2021,10,6,113,2,14.1,1.3,55,51,,,,,,
20210416_AL_CB_01,1219,Cahaba River at Girl Scout Road,AL_CB02,33.62058,-86.56665,Alabama,Kyle Humphrey,4/16/2021,872,10,948,2,5.4,3.3,73,64,,,,,,
20210415_WA_JE_01,1006,Middle Fork of Snoqualmie River at NF 5600 Bridge,WA_JE01,47.495439,-121.63941,Washington,Jacob Edelman,4/15/2021,,,,,,,60,43,,,,,,
20210414_CO_CB_01,T0113,Coal Creek in Crested Butte,CO_CB02,38.869386,-106.988499,Colorado,Dragonfly Angler,4/14/2021,297,14,375,2,6.6,2.0,57,40,,,,,,
20210414_VA_SR_01,1510,Cool Spring at Shenandoah University,VA_SR03,39.135778,-77.869861,Virginia,Matt Whalen,4/14/2021,891,80,1032,9,6.9,3.3,57,61,,,,,,
20210414_VA_SR_02,1511,Shenandoah River above Cool Spring,VA_SR02,39.136972,-77.872389,Virginia,Matt Whalen,4/14/2021,576,6,601,4,11.1,2.4,57,56,,,,,,
20210414_VA_SR_03,919,Shenandoah River at Lockes Landing,VA_SR01,39.100889,-77.965194,Virginia,Matt Whalen,4/14/2021,930,68,1063,6,7.0,2.9,68,60,,,,,,
20190410_MA_CH_09,CH18,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,4/10/2019,1184,29,1191,9,0.8,2.0,,48.8,,,,,,
20210413_MA_AE_01,1062,Scantic River at Mill Road,MA_AE03,42.048557,-72.454031,Massachusetts,Adam Eaton,4/13/2021,281,43,523,7,8.8,3.5,64,55,,,,,,
20210413_PA_LM_01,1640,Chest Creek at Thomas Mill Road,PA_LM05,40.661061,-78.664406,Pennsylvania,Logan Madison,4/13/2021,1361,9,1431,2,5.6,2.5,60,58,,,,,,
20210413_PA_LM_02,1641,Howell's River at Spinner Road,PA_LM01,40.44546,-78.68566,Pennsylvania,Logan Madison,4/13/2021,754,9,836,2,4.9,2.4,58,54,,,,,,
20210412_MT_MR_01,1363,Madison River at McAtee Boat Launch,MT_MR03,45.0956,-111.66217,Montana,Justin Edge,4/12/2021,48,8,142,39,51.6,1.5,34,40,,,,,,
20210412_MT_MR_02,1364,Madison River at Varney Boat Launch,MT_MR02,45.2308,-111.75162,Montana,Justin Edge,4/12/2021,53,8,156,36,50.4,1.6,34,40,,,,,,
20210412_MT_MR_03,1365,Madison River at Ennis Boat Launch,MT_MR01,45.34539,-111.7239,Montana,Justin Edge,4/12/2021,40,10,130,37,51.8,1.6,38,44,,,,,,
20210412_OR_BC_01,746,Bear Creek,OR_BC01,42.2257,-122.7221,Oregon,Riley Nelson/Jesse Robbins,4/12/2021,,,,,,,74,53,,,,,,
20210411_MA_TB_01,1481,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Nate Holmes,4/11/2021,818,5,787,2,2.9,1.0,46,52,,,,,,
